CityID,City,State,Country,Subregion,Region
30756,Coosawhatchie,South Carolina,United States,Northern America,Americas
30757,Cope,South Carolina,United States,Northern America,Americas
30758,Cordova,South Carolina,United States,Northern America,Americas
30759,Cornwell,South Carolina,United States,Northern America,Americas
30760,Coronaca,South Carolina,United States,Northern America,Americas
30761,Cottageville,South Carolina,United States,Northern America,Americas
30762,Coward,South Carolina,United States,Northern America,Americas
30763,Cowpens,South Carolina,United States,Northern America,Americas
30764,Cross,South Carolina,United States,Northern America,Americas
30765,Cross Anchor,South Carolina,United States,Northern America,Americas
30766,Cross Hill,South Carolina,United States,Northern America,Americas
30767,Cummings,South Carolina,United States,Northern America,Americas
30768,Dalzell,South Carolina,United States,Northern America,Americas
30769,Darlington,South Carolina,United States,Northern America,Americas
30770,Daufuskie Landing,South Carolina,United States,Northern America,Americas
30771,Denmark,South Carolina,United States,Northern America,Americas
30772,Dentsville,South Carolina,United States,Northern America,Americas
30773,Dillon,South Carolina,United States,Northern America,Americas
30774,Donalds,South Carolina,United States,Northern America,Americas
30775,Dorchester,South Carolina,United States,Northern America,Americas
30776,Due West,South Carolina,United States,Northern America,Americas
30777,Duncan,South Carolina,United States,Northern America,Americas
30778,Dunean,South Carolina,United States,Northern America,Americas
30779,Early Branch,South Carolina,United States,Northern America,Americas
30780,Easley,South Carolina,United States,Northern America,Americas
30781,East Gaffney,South Carolina,United States,Northern America,Americas
30782,Eastover,South Carolina,United States,Northern America,Americas
30783,Edgefield,South Carolina,United States,Northern America,Americas
30784,Edgemoor,South Carolina,United States,Northern America,Americas
30785,Edisto Beach,South Carolina,United States,Northern America,Americas
30786,Edisto Island,South Carolina,United States,Northern America,Americas
30787,Effingham,South Carolina,United States,Northern America,Americas
30788,Ehrhardt,South Carolina,United States,Northern America,Americas
30789,Elgin,South Carolina,United States,Northern America,Americas
30790,Elko,South Carolina,United States,Northern America,Americas
30791,Elliott,South Carolina,United States,Northern America,Americas
30792,Elloree,South Carolina,United States,Northern America,Americas
30793,Enoree,South Carolina,United States,Northern America,Americas
30794,Epworth,South Carolina,United States,Northern America,Americas
30795,Estill,South Carolina,United States,Northern America,Americas
30796,Eureka,South Carolina,United States,Northern America,Americas
30797,Eutawville,South Carolina,United States,Northern America,Americas
30798,Fair Play,South Carolina,United States,Northern America,Americas
30799,Fairfax,South Carolina,United States,Northern America,Americas
30800,Fairforest,South Carolina,United States,Northern America,Americas
30801,Fingerville,South Carolina,United States,Northern America,Americas
30802,Five Forks,South Carolina,United States,Northern America,Americas
30803,Florence,South Carolina,United States,Northern America,Americas
30804,Floydale,South Carolina,United States,Northern America,Americas
30805,Folly Beach,South Carolina,United States,Northern America,Americas
30806,Forest Acres,South Carolina,United States,Northern America,Americas
30807,Foreston,South Carolina,United States,Northern America,Americas
30808,Fort Lawn,South Carolina,United States,Northern America,Americas
30809,Fort Mill,South Carolina,United States,Northern America,Americas
30810,Fort Motte,South Carolina,United States,Northern America,Americas
30811,Fountain Inn,South Carolina,United States,Northern America,Americas
30812,Frogmore,South Carolina,United States,Northern America,Americas
30813,Furman,South Carolina,United States,Northern America,Americas
30814,Gadsden,South Carolina,United States,Northern America,Americas
30815,Gaffney,South Carolina,United States,Northern America,Americas
30816,Galivants Ferry,South Carolina,United States,Northern America,Americas
30817,Gantt,South Carolina,United States,Northern America,Americas
30818,Garden City,South Carolina,United States,Northern America,Americas
30819,Garnett,South Carolina,United States,Northern America,Americas
30820,Gaston,South Carolina,United States,Northern America,Americas
30821,Georgetown,South Carolina,United States,Northern America,Americas
30822,Gifford,South Carolina,United States,Northern America,Americas
30823,Gilbert,South Carolina,United States,Northern America,Americas
30824,Glendale,South Carolina,United States,Northern America,Americas
30825,Gloverville,South Carolina,United States,Northern America,Americas
30826,Gluck,South Carolina,United States,Northern America,Americas
30827,Golden Grove,South Carolina,United States,Northern America,Americas
30828,Goose Creek,South Carolina,United States,Northern America,Americas
30829,Govan,South Carolina,United States,Northern America,Americas
30830,Gramling,South Carolina,United States,Northern America,Americas
30831,Graniteville,South Carolina,United States,Northern America,Americas
30832,Graves,South Carolina,United States,Northern America,Americas
30833,Gray Court,South Carolina,United States,Northern America,Americas
30834,Grays Hill,South Carolina,United States,Northern America,Americas
30835,Great Falls,South Carolina,United States,Northern America,Americas
30836,Greeleyville,South Carolina,United States,Northern America,Americas
30837,Green Pond,South Carolina,United States,Northern America,Americas
30838,Greenville,South Carolina,United States,Northern America,Americas
30839,Greenwood,South Carolina,United States,Northern America,Americas
30840,Greer,South Carolina,United States,Northern America,Americas
30841,Gresham,South Carolina,United States,Northern America,Americas
30842,Grover,South Carolina,United States,Northern America,Americas
30843,Hampton,South Carolina,United States,Northern America,Americas
30844,Hanahan,South Carolina,United States,Northern America,Americas
30845,Hardeeville,South Carolina,United States,Northern America,Americas
30846,Harleyville,South Carolina,United States,Northern America,Americas
30847,Hartsville,South Carolina,United States,Northern America,Americas
30848,Heath Springs,South Carolina,United States,Northern America,Americas
30849,Hemingway,South Carolina,United States,Northern America,Americas
30850,Hendersonville,South Carolina,United States,Northern America,Americas
30851,Hickory Grove,South Carolina,United States,Northern America,Americas
30852,Hilda,South Carolina,United States,Northern America,Americas
30853,Hilton Head Island,South Carolina,United States,Northern America,Americas
30854,Hodges,South Carolina,United States,Northern America,Americas
30855,Holly Hill,South Carolina,United States,Northern America,Americas
30856,Hollywood,South Carolina,United States,Northern America,Americas
30857,Homeland Park,South Carolina,United States,Northern America,Americas
30858,Homewood,South Carolina,United States,Northern America,Americas
30859,Honea Path,South Carolina,United States,Northern America,Americas
30860,Hopkins,South Carolina,United States,Northern America,Americas
30861,Horatio,South Carolina,United States,Northern America,Americas
30862,Horrel Hill,South Carolina,United States,Northern America,Americas
30863,Huger,South Carolina,United States,Northern America,Americas
30864,India Hook,South Carolina,United States,Northern America,Americas
30865,Inman,South Carolina,United States,Northern America,Americas
30866,Inman Mills,South Carolina,United States,Northern America,Americas
30867,Irmo,South Carolina,United States,Northern America,Americas
30868,Irwin,South Carolina,United States,Northern America,Americas
30869,Islandton,South Carolina,United States,Northern America,Americas
30870,Isle of Palms,South Carolina,United States,Northern America,Americas
30871,Iva,South Carolina,United States,Northern America,Americas
30872,Jackson,South Carolina,United States,Northern America,Americas
30873,Jacksonboro,South Carolina,United States,Northern America,Americas
30874,Jamestown,South Carolina,United States,Northern America,Americas
30875,Jefferson,South Carolina,United States,Northern America,Americas
30876,Jenkinsville,South Carolina,United States,Northern America,Americas
30877,Joanna,South Carolina,United States,Northern America,Americas
30878,Johns Island,South Carolina,United States,Northern America,Americas
30879,Johnsonville,South Carolina,United States,Northern America,Americas
30880,Johnston,South Carolina,United States,Northern America,Americas
30881,Jonesville,South Carolina,United States,Northern America,Americas
30882,Jordan,South Carolina,United States,Northern America,Americas
30883,Judson,South Carolina,United States,Northern America,Americas
30884,Kershaw,South Carolina,United States,Northern America,Americas
30885,Kiawah Island,South Carolina,United States,Northern America,Americas
30886,Kinards,South Carolina,United States,Northern America,Americas
30887,Kingstree,South Carolina,United States,Northern America,Americas
30888,Kirksey,South Carolina,United States,Northern America,Americas
30889,Kline,South Carolina,United States,Northern America,Americas
30890,Ladson,South Carolina,United States,Northern America,Americas
30891,Lake City,South Carolina,United States,Northern America,Americas
30892,Lake View,South Carolina,United States,Northern America,Americas
30893,Lake Wylie,South Carolina,United States,Northern America,Americas
30894,Lamar,South Carolina,United States,Northern America,Americas
30895,Lancaster,South Carolina,United States,Northern America,Americas
30896,Lando,South Carolina,United States,Northern America,Americas
30897,Landrum,South Carolina,United States,Northern America,Americas
30898,Lane,South Carolina,United States,Northern America,Americas
30899,Langley,South Carolina,United States,Northern America,Americas
30900,Latta,South Carolina,United States,Northern America,Americas
30901,Laurel Bay,South Carolina,United States,Northern America,Americas
30902,Laurens,South Carolina,United States,Northern America,Americas
30903,Lesslie,South Carolina,United States,Northern America,Americas
30904,Lexington,South Carolina,United States,Northern America,Americas
30905,Liberty,South Carolina,United States,Northern America,Americas
30906,Liberty Hill,South Carolina,United States,Northern America,Americas
30907,Lincolnville,South Carolina,United States,Northern America,Americas
30908,Little Mountain,South Carolina,United States,Northern America,Americas
30909,Little River,South Carolina,United States,Northern America,Americas
30910,Little Rock,South Carolina,United States,Northern America,Americas
30911,Livingston,South Carolina,United States,Northern America,Americas
30912,Lobeco,South Carolina,United States,Northern America,Americas
30913,Lockhart,South Carolina,United States,Northern America,Americas
30914,Lodge,South Carolina,United States,Northern America,Americas
30915,Lone Star,South Carolina,United States,Northern America,Americas
30916,Longs,South Carolina,United States,Northern America,Americas
30917,Loris,South Carolina,United States,Northern America,Americas
30918,Lowndesville,South Carolina,United States,Northern America,Americas
30919,Lowrys,South Carolina,United States,Northern America,Americas
30920,Lugoff,South Carolina,United States,Northern America,Americas
30921,Luray,South Carolina,United States,Northern America,Americas
30922,Lydia,South Carolina,United States,Northern America,Americas
30923,Lyman,South Carolina,United States,Northern America,Americas
30924,Lynchburg,South Carolina,United States,Northern America,Americas
30925,Manning,South Carolina,United States,Northern America,Americas
30926,Marietta,South Carolina,United States,Northern America,Americas
30927,Marion,South Carolina,United States,Northern America,Americas
30928,Marlboro,South Carolina,United States,Northern America,Americas
30929,Martin,South Carolina,United States,Northern America,Americas
30930,Mauldin,South Carolina,United States,Northern America,Americas
30931,Mayesville,South Carolina,United States,Northern America,Americas
30932,Mayo,South Carolina,United States,Northern America,Americas
30933,McBee,South Carolina,United States,Northern America,Americas
30934,McClellanville,South Carolina,United States,Northern America,Americas
30935,McColl,South Carolina,United States,Northern America,Americas
30936,McConnells,South Carolina,United States,Northern America,Americas
30937,McCormick,South Carolina,United States,Northern America,Americas
30938,Meggett,South Carolina,United States,Northern America,Americas
30939,Meriwether,South Carolina,United States,Northern America,Americas
30940,Miley,South Carolina,United States,Northern America,Americas
30941,Millett,South Carolina,United States,Northern America,Americas
30942,Modoc,South Carolina,United States,Northern America,Americas
30943,Monarch Mill,South Carolina,United States,Northern America,Americas
30944,Moncks Corner,South Carolina,United States,Northern America,Americas
30945,Monetta,South Carolina,United States,Northern America,Americas
30946,Mont Clare,South Carolina,United States,Northern America,Americas
30947,Monticello,South Carolina,United States,Northern America,Americas
30948,Montmorenci,South Carolina,United States,Northern America,Americas
30949,Moore,South Carolina,United States,Northern America,Americas
30950,Morgana,South Carolina,United States,Northern America,Americas
30951,Mount Carmel,South Carolina,United States,Northern America,Americas
30952,Mount Croghan,South Carolina,United States,Northern America,Americas
30953,Mount Holly,South Carolina,United States,Northern America,Americas
30954,Mount Pleasant,South Carolina,United States,Northern America,Americas
30955,Mountville,South Carolina,United States,Northern America,Americas
30956,Mullins,South Carolina,United States,Northern America,Americas
30957,Murrells Inlet,South Carolina,United States,Northern America,Americas
30958,Myrtle Beach,South Carolina,United States,Northern America,Americas
30959,Neeses,South Carolina,United States,Northern America,Americas
30960,Nesmith,South Carolina,United States,Northern America,Americas
30961,New Ellenton,South Carolina,United States,Northern America,Americas
30962,New Zion,South Carolina,United States,Northern America,Americas
30963,Newberry,South Carolina,United States,Northern America,Americas
30964,Newport,South Carolina,United States,Northern America,Americas
30965,Newry,South Carolina,United States,Northern America,Americas
30966,Nichols,South Carolina,United States,Northern America,Americas
30967,Ninety Six,South Carolina,United States,Northern America,Americas
30968,Nixons Crossroads,South Carolina,United States,Northern America,Americas
30969,Norris,South Carolina,United States,Northern America,Americas
30970,North,South Carolina,United States,Northern America,Americas
30971,North Augusta,South Carolina,United States,Northern America,Americas
30972,North Charleston,South Carolina,United States,Northern America,Americas
30973,North Hartsville,South Carolina,United States,Northern America,Americas
30974,North Myrtle Beach,South Carolina,United States,Northern America,Americas
30975,Norway,South Carolina,United States,Northern America,Americas
30976,Oak Grove,South Carolina,United States,Northern America,Americas
30977,Oakland,South Carolina,United States,Northern America,Americas
30978,Oakley,South Carolina,United States,Northern America,Americas
30979,Olanta,South Carolina,United States,Northern America,Americas
30980,Olar,South Carolina,United States,Northern America,Americas
30981,Orangeburg,South Carolina,United States,Northern America,Americas
30982,Oswego,South Carolina,United States,Northern America,Americas
30983,Pacolet,South Carolina,United States,Northern America,Americas
30984,Pacolet Mills,South Carolina,United States,Northern America,Americas
30985,Pageland,South Carolina,United States,Northern America,Americas
30986,Pamplico,South Carolina,United States,Northern America,Americas
30987,Parksville,South Carolina,United States,Northern America,Americas
30988,Patrick,South Carolina,United States,Northern America,Americas
30989,Pauline,South Carolina,United States,Northern America,Americas
30990,Pawleys Island,South Carolina,United States,Northern America,Americas
30991,Paxville,South Carolina,United States,Northern America,Americas
30992,Peak,South Carolina,United States,Northern America,Americas
30993,Pee Dee,South Carolina,United States,Northern America,Americas
30994,Pelion,South Carolina,United States,Northern America,Americas
30995,Pelzer,South Carolina,United States,Northern America,Americas
30996,Pendleton,South Carolina,United States,Northern America,Americas
30997,Perry,South Carolina,United States,Northern America,Americas
30998,Pickens,South Carolina,United States,Northern America,Americas
30999,Piedmont,South Carolina,United States,Northern America,Americas
31000,Pine Ridge,South Carolina,United States,Northern America,Americas
31001,Pineland,South Carolina,United States,Northern America,Americas
31002,Pineville,South Carolina,United States,Northern America,Americas
31003,Pinewood,South Carolina,United States,Northern America,Americas
31004,Pinopolis,South Carolina,United States,Northern America,Americas
31005,Plantersville,South Carolina,United States,Northern America,Americas
31006,Plum Branch,South Carolina,United States,Northern America,Americas
31007,Pocalla Springs,South Carolina,United States,Northern America,Americas
31008,Pomaria,South Carolina,United States,Northern America,Americas
31009,Port Royal,South Carolina,United States,Northern America,Americas
31010,Poston,South Carolina,United States,Northern America,Americas
31011,Powdersville,South Carolina,United States,Northern America,Americas
31012,Princeton,South Carolina,United States,Northern America,Americas
31013,Privateer,South Carolina,United States,Northern America,Americas
31014,Promised Land,South Carolina,United States,Northern America,Americas
31015,Prosperity,South Carolina,United States,Northern America,Americas
31016,Quinby,South Carolina,United States,Northern America,Americas
31017,Rains,South Carolina,United States,Northern America,Americas
31018,Ravenel,South Carolina,United States,Northern America,Americas
31019,Ravenwood,South Carolina,United States,Northern America,Americas
31020,Red Bank,South Carolina,United States,Northern America,Americas
31021,Red Hill,South Carolina,United States,Northern America,Americas
31022,Reevesville,South Carolina,United States,Northern America,Americas
31023,Reidville,South Carolina,United States,Northern America,Americas
31024,Rembert,South Carolina,United States,Northern America,Americas
31025,Richburg,South Carolina,United States,Northern America,Americas
31026,Richtex,South Carolina,United States,Northern America,Americas
31027,Ridge Spring,South Carolina,United States,Northern America,Americas
31028,Ridgeland,South Carolina,United States,Northern America,Americas
31029,Ridgeville,South Carolina,United States,Northern America,Americas
31030,Ridgeway,South Carolina,United States,Northern America,Americas
31031,Rimini,South Carolina,United States,Northern America,Americas
31032,Rion,South Carolina,United States,Northern America,Americas
31033,Riverview,South Carolina,United States,Northern America,Americas
31034,Rock Hill,South Carolina,United States,Northern America,Americas
31035,Rockville,South Carolina,United States,Northern America,Americas
31036,Rodman,South Carolina,United States,Northern America,Americas
31037,Roebuck,South Carolina,United States,Northern America,Americas
31038,Rowesville,South Carolina,United States,Northern America,Americas
31039,Ruby,South Carolina,United States,Northern America,Americas
31040,Ruffin,South Carolina,United States,Northern America,Americas
31041,Russellville,South Carolina,United States,Northern America,Americas
31042,Saint Andrews,South Carolina,United States,Northern America,Americas
31043,Saint Charles,South Carolina,United States,Northern America,Americas
31044,Saint George,South Carolina,United States,Northern America,Americas
31045,Saint Matthews,South Carolina,United States,Northern America,Americas
31046,Saint Stephen,South Carolina,United States,Northern America,Americas
31047,Salem,South Carolina,United States,Northern America,Americas
31048,Salley,South Carolina,United States,Northern America,Americas
31049,Salters,South Carolina,United States,Northern America,Americas
31050,Saluda,South Carolina,United States,Northern America,Americas
31051,Sandy Springs,South Carolina,United States,Northern America,Americas
31052,Sans Souci,South Carolina,United States,Northern America,Americas
31053,Santee,South Carolina,United States,Northern America,Americas
31054,Saxon,South Carolina,United States,Northern America,Americas
31055,Scotia,South Carolina,United States,Northern America,Americas
31056,Scranton,South Carolina,United States,Northern America,Americas
31057,Seabrook Island,South Carolina,United States,Northern America,Americas
31058,Sellers,South Carolina,United States,Northern America,Americas
31059,Seneca,South Carolina,United States,Northern America,Americas
31060,Sharon,South Carolina,United States,Northern America,Americas
31061,Sheldon,South Carolina,United States,Northern America,Americas
31062,Shelton,South Carolina,United States,Northern America,Americas
31063,Shiloh,South Carolina,United States,Northern America,Americas
31064,Shulerville,South Carolina,United States,Northern America,Americas
31065,Silverstreet,South Carolina,United States,Northern America,Americas
31066,Simpsonville,South Carolina,United States,Northern America,Americas
31067,Six Mile,South Carolina,United States,Northern America,Americas
31068,Slater,South Carolina,United States,Northern America,Americas
31069,Smoaks,South Carolina,United States,Northern America,Americas
31070,Smyrna,South Carolina,United States,Northern America,Americas
31071,Snelling,South Carolina,United States,Northern America,Americas
31072,Socastee,South Carolina,United States,Northern America,Americas
31073,Society Hill,South Carolina,United States,Northern America,Americas
31074,South Congaree,South Carolina,United States,Northern America,Americas
31075,Spartanburg,South Carolina,United States,Northern America,Americas
31076,Springdale,South Carolina,United States,Northern America,Americas
31077,Springfield,South Carolina,United States,Northern America,Americas
31078,Starr,South Carolina,United States,Northern America,Americas
31079,Startex,South Carolina,United States,Northern America,Americas
31080,Stateburg,South Carolina,United States,Northern America,Americas
31081,Stuckey,South Carolina,United States,Northern America,Americas
31082,Sullivan's Island,South Carolina,United States,Northern America,Americas
31083,Summerton,South Carolina,United States,Northern America,Americas
31084,Summerville,South Carolina,United States,Northern America,Americas
31085,Summit,South Carolina,United States,Northern America,Americas
31086,Sumter,South Carolina,United States,Northern America,Americas
31087,Surfside Beach,South Carolina,United States,Northern America,Americas
31088,Swansea,South Carolina,United States,Northern America,Americas
31089,Sycamore,South Carolina,United States,Northern America,Americas
31090,Tatum,South Carolina,United States,Northern America,Americas
31091,Taylors,South Carolina,United States,Northern America,Americas
31092,Tega Cay,South Carolina,United States,Northern America,Americas
31093,Tigerville,South Carolina,United States,Northern America,Americas
31094,Tillman,South Carolina,United States,Northern America,Americas
31095,Timmonsville,South Carolina,United States,Northern America,Americas
31096,Toddville,South Carolina,United States,Northern America,Americas
31097,Townville,South Carolina,United States,Northern America,Americas
31098,Tradesville,South Carolina,United States,Northern America,Americas
31099,Travelers Rest,South Carolina,United States,Northern America,Americas
31100,Trenton,South Carolina,United States,Northern America,Americas
31101,Troy,South Carolina,United States,Northern America,Americas
31102,Turbeville,South Carolina,United States,Northern America,Americas
31103,Ulmer,South Carolina,United States,Northern America,Americas
31104,Union,South Carolina,United States,Northern America,Americas
31105,Utica,South Carolina,United States,Northern America,Americas
31106,Valley Falls,South Carolina,United States,Northern America,Americas
31107,Vance,South Carolina,United States,Northern America,Americas
31108,Varnville,South Carolina,United States,Northern America,Americas
31109,Vaucluse,South Carolina,United States,Northern America,Americas
31110,Verdery,South Carolina,United States,Northern America,Americas
31111,Wagener,South Carolina,United States,Northern America,Americas
31112,Walhalla,South Carolina,United States,Northern America,Americas
31113,Wallace,South Carolina,United States,Northern America,Americas
31114,Walterboro,South Carolina,United States,Northern America,Americas
31115,Wando,South Carolina,United States,Northern America,Americas
31116,Ward,South Carolina,United States,Northern America,Americas
31117,Ware Place,South Carolina,United States,Northern America,Americas
31118,Ware Shoals,South Carolina,United States,Northern America,Americas
31119,Warrenville,South Carolina,United States,Northern America,Americas
31120,Wateree,South Carolina,United States,Northern America,Americas
31121,Waterloo,South Carolina,United States,Northern America,Americas
31122,Wedgefield,South Carolina,United States,Northern America,Americas
31123,Welcome,South Carolina,United States,Northern America,Americas
31124,Wellford,South Carolina,United States,Northern America,Americas
31125,West Columbia,South Carolina,United States,Northern America,Americas
31126,West Pelzer,South Carolina,United States,Northern America,Americas
31127,West Union,South Carolina,United States,Northern America,Americas
31128,Westminster,South Carolina,United States,Northern America,Americas
31129,Westville,South Carolina,United States,Northern America,Americas
31130,White Oak,South Carolina,United States,Northern America,Americas
31131,Whitmire,South Carolina,United States,Northern America,Americas
31132,Williams,South Carolina,United States,Northern America,Americas
31133,Williamston,South Carolina,United States,Northern America,Americas
31134,Willington,South Carolina,United States,Northern America,Americas
31135,Williston,South Carolina,United States,Northern America,Americas
31136,Windsor,South Carolina,United States,Northern America,Americas
31137,Winnsboro,South Carolina,United States,Northern America,Americas
31138,Winnsboro Mills,South Carolina,United States,Northern America,Americas
31139,Wisacky,South Carolina,United States,Northern America,Americas
31140,Woodford,South Carolina,United States,Northern America,Americas
31141,Woodruff,South Carolina,United States,Northern America,Americas
31142,Yemassee,South Carolina,United States,Northern America,Americas
31143,York,South Carolina,United States,Northern America,Americas
31144,Aberdeen,South Dakota,United States,Northern America,Americas
31145,Academy,South Dakota,United States,Northern America,Americas
31146,Agar,South Dakota,United States,Northern America,Americas
31147,Agency Village,South Dakota,United States,Northern America,Americas
31148,Akaska,South Dakota,United States,Northern America,Americas
31149,Albee,South Dakota,United States,Northern America,Americas
31150,Alcester,South Dakota,United States,Northern America,Americas
31151,Alexandria,South Dakota,United States,Northern America,Americas
31152,Allen,South Dakota,United States,Northern America,Americas
31153,Alpena,South Dakota,United States,Northern America,Americas
31154,Altamont,South Dakota,United States,Northern America,Americas
31155,Amherst,South Dakota,United States,Northern America,Americas
31156,Anderson,South Dakota,United States,Northern America,Americas
31157,Andover,South Dakota,United States,Northern America,Americas
31158,Antelope,South Dakota,United States,Northern America,Americas
31159,Ardmore,South Dakota,United States,Northern America,Americas
31160,Arlington,South Dakota,United States,Northern America,Americas
31161,Armour,South Dakota,United States,Northern America,Americas
31162,Artas,South Dakota,United States,Northern America,Americas
31163,Artesian,South Dakota,United States,Northern America,Americas
31164,Ashland Heights,South Dakota,United States,Northern America,Americas
31165,Ashton,South Dakota,United States,Northern America,Americas
31166,Astoria,South Dakota,United States,Northern America,Americas
31167,Athol,South Dakota,United States,Northern America,Americas
31168,Aurora,South Dakota,United States,Northern America,Americas
31169,Aurora Center,South Dakota,United States,Northern America,Americas
31170,Avon,South Dakota,United States,Northern America,Americas
31171,Badger,South Dakota,United States,Northern America,Americas
31172,Baltic,South Dakota,United States,Northern America,Americas
31173,Bancroft,South Dakota,United States,Northern America,Americas
31174,Batesland,South Dakota,United States,Northern America,Americas
31175,Bath,South Dakota,United States,Northern America,Americas
31176,Bath Corner,South Dakota,United States,Northern America,Americas
31177,Belle Fourche,South Dakota,United States,Northern America,Americas
31178,Belvidere,South Dakota,United States,Northern America,Americas
31179,Beresford,South Dakota,United States,Northern America,Americas
31180,Big Stone City,South Dakota,United States,Northern America,Americas
31181,Bijou Hills,South Dakota,United States,Northern America,Americas
31182,Bison,South Dakota,United States,Northern America,Americas
31183,Blackhawk,South Dakota,United States,Northern America,Americas
31184,Blucksberg Mountain,South Dakota,United States,Northern America,Americas
31185,Blunt,South Dakota,United States,Northern America,Americas
31186,Bon Homme Colony,South Dakota,United States,Northern America,Americas
31187,Bonesteel,South Dakota,United States,Northern America,Americas
31188,Bonilla,South Dakota,United States,Northern America,Americas
31189,Bowdle,South Dakota,United States,Northern America,Americas
31190,Box Elder,South Dakota,United States,Northern America,Americas
31191,Bradley,South Dakota,United States,Northern America,Americas
31192,Brandon,South Dakota,United States,Northern America,Americas
31193,Brandt,South Dakota,United States,Northern America,Americas
31194,Brant Lake,South Dakota,United States,Northern America,Americas
31195,Brentford,South Dakota,United States,Northern America,Americas
31196,Bridger,South Dakota,United States,Northern America,Americas
31197,Bridgewater,South Dakota,United States,Northern America,Americas
31198,Bristol,South Dakota,United States,Northern America,Americas
31199,Britton,South Dakota,United States,Northern America,Americas
31200,Broadland,South Dakota,United States,Northern America,Americas
31201,Brookings,South Dakota,United States,Northern America,Americas
31202,Bruce,South Dakota,United States,Northern America,Americas
31203,Bryant,South Dakota,United States,Northern America,Americas
31204,Buffalo,South Dakota,United States,Northern America,Americas
31205,Buffalo Gap,South Dakota,United States,Northern America,Americas
31206,Bullhead,South Dakota,United States,Northern America,Americas
31207,Burbank,South Dakota,United States,Northern America,Americas
31208,Burdock,South Dakota,United States,Northern America,Americas
31209,Burke,South Dakota,United States,Northern America,Americas
31210,Bushnell,South Dakota,United States,Northern America,Americas
31211,Butler,South Dakota,United States,Northern America,Americas
31212,Camp Crook,South Dakota,United States,Northern America,Americas
31213,Canistota,South Dakota,United States,Northern America,Americas
31214,Canning,South Dakota,United States,Northern America,Americas
31215,Canova,South Dakota,United States,Northern America,Americas
31216,Canton,South Dakota,United States,Northern America,Americas
31217,Capa,South Dakota,United States,Northern America,Americas
31218,Caputa,South Dakota,United States,Northern America,Americas
31219,Carpenter,South Dakota,United States,Northern America,Americas
31220,Carter,South Dakota,United States,Northern America,Americas
31221,Carthage,South Dakota,United States,Northern America,Americas
31222,Castle Rock,South Dakota,United States,Northern America,Americas
31223,Castlewood,South Dakota,United States,Northern America,Americas
31224,Cavour,South Dakota,United States,Northern America,Americas
31225,Cedar Butte,South Dakota,United States,Northern America,Americas
31226,Centerville,South Dakota,United States,Northern America,Americas
31227,Central City,South Dakota,United States,Northern America,Americas
31228,Chamberlain,South Dakota,United States,Northern America,Americas
31229,Chancellor,South Dakota,United States,Northern America,Americas
31230,Chelsea,South Dakota,United States,Northern America,Americas
31231,Cherry Creek,South Dakota,United States,Northern America,Americas
31232,Chester,South Dakota,United States,Northern America,Americas
31233,Claire City,South Dakota,United States,Northern America,Americas
31234,Claremont,South Dakota,United States,Northern America,Americas
31235,Clark,South Dakota,United States,Northern America,Americas
31236,Clear Lake,South Dakota,United States,Northern America,Americas
31237,Clearfield,South Dakota,United States,Northern America,Americas
31238,Colman,South Dakota,United States,Northern America,Americas
31239,Colome,South Dakota,United States,Northern America,Americas
31240,Colonial Pine Hills,South Dakota,United States,Northern America,Americas
31241,Colton,South Dakota,United States,Northern America,Americas
31242,Columbia,South Dakota,United States,Northern America,Americas
31243,Conata,South Dakota,United States,Northern America,Americas
31244,Conde,South Dakota,United States,Northern America,Americas
31245,Corn Creek,South Dakota,United States,Northern America,Americas
31246,Corona,South Dakota,United States,Northern America,Americas
31247,Corsica,South Dakota,United States,Northern America,Americas
31248,Cottonwood,South Dakota,United States,Northern America,Americas
31249,Cow Creek,South Dakota,United States,Northern America,Americas
31250,Creighton,South Dakota,United States,Northern America,Americas
31251,Cresbard,South Dakota,United States,Northern America,Americas
31252,Crocker,South Dakota,United States,Northern America,Americas
31253,Crooks,South Dakota,United States,Northern America,Americas
31254,Custer,South Dakota,United States,Northern America,Americas
31255,Dakota Dunes,South Dakota,United States,Northern America,Americas
31256,Dallas,South Dakota,United States,Northern America,Americas
31257,Dante,South Dakota,United States,Northern America,Americas
31258,Davis,South Dakota,United States,Northern America,Americas
31259,De Smet,South Dakota,United States,Northern America,Americas
31260,Deadwood,South Dakota,United States,Northern America,Americas
31261,Dell Rapids,South Dakota,United States,Northern America,Americas
31262,Delmont,South Dakota,United States,Northern America,Americas
31263,Denby,South Dakota,United States,Northern America,Americas
31264,Dewey,South Dakota,United States,Northern America,Americas
31265,Dimock,South Dakota,United States,Northern America,Americas
31266,Doland,South Dakota,United States,Northern America,Americas
31267,Dolton,South Dakota,United States,Northern America,Americas
31268,Draper,South Dakota,United States,Northern America,Americas
31269,Dupree,South Dakota,United States,Northern America,Americas
31270,Eagle Butte,South Dakota,United States,Northern America,Americas
31271,Eden,South Dakota,United States,Northern America,Americas
31272,Edgemont,South Dakota,United States,Northern America,Americas
31273,Egan,South Dakota,United States,Northern America,Americas
31274,Elk Point,South Dakota,United States,Northern America,Americas
31275,Elkton,South Dakota,United States,Northern America,Americas
31276,Elm Springs,South Dakota,United States,Northern America,Americas
31277,Emery,South Dakota,United States,Northern America,Americas
31278,Enning,South Dakota,United States,Northern America,Americas
31279,Erwin,South Dakota,United States,Northern America,Americas
