"Title","Video ID","Upload date/timestamp"
"AperoTalk avec Céline Lazorthes, CEO Leetchi & MangoPay","F7Uj63Mh77M","2015-07-15T13:14:48Z"
"AperoTalk avec Romain Libeau, CEO Deliver.ee","G1c3fpgavRE","2015-07-15T13:02:50Z"
"Le Wagon DemoDay - Batch #10 - Paris","keGq_YUE4VA","2015-07-10T18:58:32Z"
"AperoTalk with Adrien Roose, Founder & CEO TakeEatEasy","uyM-ylFBYLo","2015-07-06T15:26:19Z"
"AperoTalk with Yoran Brondsema, Co-Founder & CTO at Hstry","q86ZCbjQ2yA","2015-07-06T14:59:49Z"
"AperoTalk with Nicolas Mertens, Founder & CEO Sign2Pay","R5OoME3XMjA","2015-07-06T14:47:05Z"
"AperoTalk with Jeremy LeVan, co-founder & head of design at Sunrise","x9XXNFu9dkY","2015-06-29T10:50:23Z"
"Technical Workflow (for a startup)","JQRiwZKJktE","2015-06-16T14:05:57Z"
"5 ide\u0301es rec\u0327ues sur l' UX Design","WcUTwhnsTDs","2015-06-16T09:01:22Z"
"Le Wagon DemoDay - Batch #8 - Paris","Oh3TRLT6rAw","2015-05-08T18:03:24Z"
"AperoTalk avec Romain Niccoli, cofondateur de Criteo","y-hnoSlvTlQ","2015-04-27T14:23:35Z"
"Le Wagon DemoDay - Batch #6 - Paris","hHPOV8vz5Q8","2015-03-27T14:31:25Z"
"Comprendre son équipe technique","sF_gTP9F1wo","2015-03-25T15:38:48Z"
"Les best practices de l'email marketing et transactionnel","jEBDJQP8qyU","2015-03-17T16:43:58Z"
"AperoTalk avec Quentin Nickmans, Cofondateur eFounders","7esHm3ZFDUw","2015-02-25T16:43:59Z"
"Comment bien construire l'API de son service ?","D_XFUE1GeWk","2015-02-25T14:29:46Z"
"AperoTalk avec Adrien Aumont, CEO de KissKissBankBank","CjEy_7IsApQ","2015-02-25T14:00:36Z"
"AperoTalk avec Scott Chacon, CIO GitHub","TOV6BQO4M6g","2015-02-25T11:40:42Z"
"AperoTalk avec Cyril Chiche, CEO Lydia","5VycLeeX4Yg","2015-02-19T13:01:51Z"
"Les APIs pour de\u0301butants","0FQ6w4CO5Nw","2015-01-23T15:49:41Z"
"Introduction hardware & arduino avec \u201cHappyTrucs\u201d","eKgF0c9O-8g","2015-01-16T10:00:28Z"
"Comment installer un disque dur SSD sur votre MacBook ?","sLe66QlKbsk","2014-12-23T13:48:22Z"
"Valider son Produit sans coder (initiation MVP)","6PjTA3zxF-c","2014-12-06T09:59:54Z"
"ApéroTalk avec Rachel Delacour, CEO Bime Analytics","aF_TzzW1wEg","2014-11-27T14:01:10Z"
"Initiation à la Dataviz avec d3.js","ZEtyr9C01cg","2014-11-21T08:57:10Z"
"AperoTalk avec Marc Rougier, CEO Scoop.it","V7Z1Q7hy1v0","2014-11-14T09:46:18Z"
"Introduction et implémentation de Google Analytics","0aaKXA6zxnY","2014-10-30T13:13:19Z"
"Coder son site web avec HTML et CSS","SXBX5UFHW64","2014-10-23T12:01:04Z"
"AperoTalk avec Marie Ekeland, coprésidente de France Digitale","ilmnecWZls8","2014-10-17T15:34:38Z"
"Débuter avec Git et Github","V6Zo68uQPqE","2014-10-17T06:53:50Z"
"AperoTalk avec Nicolas Dessaigne, CEO Algolia","5ZpwR3VuT50","2014-10-15T16:12:55Z"
"AperoTalk avec Edouard Petit, CMO Bunkr","4tonp5TffL4","2014-09-02T12:47:48Z"
"AperoTalk avec Florent Steiner, co-fondateur AdopteUnMec","LfHIlhkh8uY","2014-05-12T13:36:37Z"
"AperoTalk avec Jean-Baptiste Kempf président Videolan/VLC","ub1scSysja4","2014-05-01T07:11:13Z"
"TechTalks} rails best practices","A6EQ7-2x9Dk","2014-04-22T13:24:11Z"
"AperoTalk avec Nicolas D'Audiffret CEO A Little Market","p3V_rJWEktI","2014-03-04T08:33:08Z"
"#AperoTalk avec Jean-David Chamboredon VC & CEO Isai Gestion, Part 1","dkJJGKUu9Qc","2014-02-26T08:49:14Z"
"#AperoTalk avec Jean-David Chamboredon VC & CEO Isai Gestion, Part 4","L3Rc7S2-EV4","2014-02-26T08:48:59Z"
"#AperoTalk avec Jean-David Chamboredon VC & CEO Isai Gestion, Part 2","BEcCKMn940s","2014-02-26T08:48:20Z"
"#AperoTalk avec Jean-David Chamboredon VC & CEO Isai Gestion, Part 3","STjSTMDG8pk","2014-02-26T08:48:09Z"
"Félix Rouillard // Pionnier du Wagon, Entrepreneur","013R1ArGss8","2014-02-17T10:58:20Z"
"#AperoTalk avec Jonathan Azoulay CEO Urban Linker, Part 2","GzCCoqP9Btc","2014-02-13T11:57:09Z"
"#AperoTalk avec Jonathan Azoulay CEO Urban Linker,Part 1","EOMEoQ0ucK4","2014-02-13T11:55:13Z"
"#AperoTalk avec Jonathan Azoulay CEO Urban Linker, Part 3","x9yiZ0DiWVs","2014-02-13T09:21:39Z"
"Mathieu Bernard // Pionnier du Wagon Fondateur @ BeMyBoat","FTX3A7elQPo","2014-02-10T11:46:10Z"
"AperoTalk avec Paulin Dementhon CEO Drivy","iMJqZSwpK2Y","2014-02-05T15:11:29Z"
"Niels Mayrargue // Pionnier du Wagon Cofondateur @ SEEKUBE","PgrBcM2JKyo","2014-02-03T09:53:05Z"
"AperoTalk avec Romain David CEO Wisembly","XBXSK7svkcg","2014-01-31T13:51:32Z"
"Olivier Xu // Pionnier, Cofondateur @ Kudoz","reIOVSgaFT0","2014-01-27T11:48:06Z"
"Apero-Mentors // Première classe","8b4MTJxBa64","2014-01-23T12:29:24Z"
"Estelle Aubouin // Pionnière, Cofondatrice @ www.lecolis.com","ZtIPAbvvQHM","2014-01-20T10:25:50Z"
"AperoTalk avec Pierre-Dimitri Gore-Coty Head of Uber France","LTWrwmSzeVU","2014-01-17T12:09:29Z"
"Le Wagon // Rentrée Première Classe","Ptf1xjSlOKs","2014-01-08T13:50:06Z"
"Lisbon Demo Day | Data Science batch #768","Sg4bTrsDjqM","2021-12-20T11:24:54Z"
"Paris Demoday | Part-time batch #636","9_Fmku9wje0","2021-12-17T14:09:07Z"
"Paris Demoday | Web Development batch #730 #731","IuGxlx1muNo","2021-12-16T19:12:14Z"
"Paris Demoday | Data Science batch #722","iL4D2hWe05o","2021-12-16T19:08:47Z"
"Coding Bootcamp Lausanne | Le Wagon Demo Day - Batch #732","3ms0-ikIS5Q","2021-12-15T12:38:30Z"
"Le Wagon Milan | Demo Day Web Development | Batch 759","R_A5DqA71Qg","2021-12-14T10:35:31Z"
"Le Wagon Brussels | Demo Day Web Development - Batch#748","R10IRPtaLi4","2021-12-10T15:48:42Z"
"Le Wagon Munich & Cologne Demo Day - Batches #736 & #737","rEGKyuVPJcw","2021-12-09T14:19:24Z"
"Coding Bootcamp Dubai | Le Wagon Demo Day - Batch#714","3-nKpJ0_N7Y","2021-12-08T11:36:11Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day - Batch #715","6s_awQL4-Os","2021-12-06T15:25:01Z"
"Le Wagon Talk with Paul Perrier, CEO & Co- Founder of Fundkiss","R8eveqqBsDo","2021-12-02T12:44:31Z"
"Do you want to know how a day in Le Wagon Mauritius is ? Let\u2019s follow Sonali and to find the answer.","Q5OmiwQNnLw","2021-12-02T12:13:13Z"
"Alumni Story Mauritius : Meet Kaveesh, Marketing Manager at Sikada !","GVFjOlZ2zfI","2021-12-02T12:03:32Z"
"Alumni Story | Cristina Salazar | Fullstack Engineer, Traders Alloy","iIlnfq5Sl6w","2021-11-23T15:57:08Z"
"Le Wagon | Projet Data Science | Détection d\u2019objets dans un flux vidéo","1Q9j58GQQEw","2021-11-23T10:46:41Z"
"Le Wagon | Projet Data Science | Art mouvements classification","AxF9xCm6a-s","2021-11-23T09:51:44Z"
"Le Wagon Data Science | Classification de playlists","UfKWYdtZPd0","2021-11-23T09:51:18Z"
"Le Wagon Marseille Demoday I Batch#661 Développement Web","PPlpvTXwkHU","2021-11-12T14:16:35Z"
"Coding Bootcamp Singapore | Le Wagon Demo Day - Batch #615 & #691","6V-M64mQNcI","2021-11-11T07:20:47Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day - Batch #640","aDrsmeKQaPY","2021-11-08T19:20:20Z"
"Alumni Story | Alexandre Zagame | Software Engineer, Tink","5u6Op-mhAjE","2021-10-29T13:13:04Z"
"Le Wagon Nice Demoday I Batches Web & Data Science (Summer 2021)","w-ABKje9Qi0","2021-10-28T16:21:42Z"
"Coding Bootcamp Barcelona | Le Wagon Demo Day - Web Dev Batch #684","k_gq5hgRJ7c","2021-10-28T08:37:45Z"
"Bordeaux Demoday | Data Science - Batch #677","DqFyrh4F8tc","2021-10-27T15:24:41Z"
"Alumni Story | Ashley Collins  | Software Engineer, H&M Group in Stockholm","d81XPzV7QXw","2021-10-21T12:35:58Z"
"Bordeaux Demoday | Développement Web - Batch #669","-xrjQ1BSh0g","2021-10-21T07:52:14Z"
"Le Wagon London Coding Bootcamp | Part-time Web Development | Batch 525","JgYSA-OUDjk","2021-10-19T10:45:08Z"
"Coding Bootcamp Nantes | Le Wagon Demo Day - Batch Web & Data Science (Été 2021)","1AYKmFTObQQ","2021-10-15T10:07:20Z"
"Le Wagon London Coding Bootcamp | Part-time Web Development | Batch 601 I OneTwoThree","T3MFEGWhE3E","2021-10-14T09:54:13Z"
"Le Wagon London Coding Bootcamp | Part-time Web Development | Batch 601 I Vinyl Tracer","PHfTvCtt0zY","2021-10-14T09:52:06Z"
"Le Wagon London Coding Bootcamp | Part-time Web Development | Batch 601 I Finance Manager","Gx0foSXmKuU","2021-10-14T09:51:32Z"
"Le Wagon London Coding Bootcamp | Part-time Web Development | Batch 601 I Bike Fix","dhEg066yylI","2021-10-14T09:42:16Z"
"Le Wagon London Coding Bootcamp | Part-time Data Science | Batch 602 I Personality Cortex","AY5JIDGuu4U","2021-10-14T09:41:50Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Buddyup","jRb1T0U5kYo","2021-10-14T08:21:15Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I Perkk","PVpF36lRzMs","2021-10-14T08:19:53Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Trek \ud83d\udccd","-Tce7Rmcui8","2021-10-14T08:07:36Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I Hungr","0Ip_Kp765fA","2021-10-13T16:57:42Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Papaya","n-Ar55oC7fs","2021-10-13T16:47:38Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I BeNatural","WSTNiv20888","2021-10-13T16:42:50Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Enigma.","BQA2DSd_Ny8","2021-10-13T16:41:17Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I Taa.","jbJQWM70ie8","2021-10-13T16:36:29Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I Whatever","jR9xcC7LZD4","2021-10-13T16:25:44Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Mannequinn","-B30UA4AK88","2021-10-13T16:19:56Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Grumble","ViEsFou-M-I","2021-10-13T16:10:40Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I YUDGET","qkkRSXFrPG8","2021-10-13T16:06:12Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I Caesar","XID8PIelfD4","2021-10-13T16:00:42Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I The Green Room","me5B9C6wmac","2021-10-13T15:50:05Z"
"Le Wagon London Coding Bootcamp | Part-time Data Science | Batch 602 I Good Sleep","zjDGUuQ6sdc","2021-10-13T14:16:01Z"
"Le Wagon London Coding Bootcamp | Part-time Data Science | Batch 602 I Violence Detection","0eLX9bGadBo","2021-10-13T14:06:57Z"
"Alumni Story de Rennes | Nina, Intégratrice web chez Steeple","pmqCvjxjNug","2021-10-13T10:34:14Z"
"Paris Demoday | Web Development batch #660","vhzQ90Q7CtA","2021-10-12T18:05:29Z"
"Paris Demoday | Data Science batch #655","pLH2bzZD-C8","2021-10-12T16:44:51Z"
"Romain Paillard pour Le Bang @Bpifrance","TOUUafB9NVw","2021-10-12T13:29:23Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 698 I CAS","xI1SQwqYaSU","2021-10-12T12:40:49Z"
"Le Wagon London Coding Bootcamp | Part-time Data Science | Batch 602 I Drought Modelling","jWqWkNhLypU","2021-10-12T12:33:39Z"
"Le Wagon London Coding Bootcamp | Full-time Web Development | Batch 697 I Workwise","6KB72NU5j6A","2021-10-12T12:33:15Z"
"Le Wagon London Coding Bootcamp | Part-time Data Science | Batch 602 I Markdown Prediction","GzSys5Aiq90","2021-10-12T12:16:21Z"
"Le Wagon London Coding Bootcamp | Full-time Data Science | Batch 699 I Emotion Recognition","CJC8uMXVhzk","2021-10-12T11:40:55Z"
"Le Wagon London Coding Bootcamp | Full-time Data Science | Batch 699 I Detecting Alzheimer's Disease","XyIQ8KcPZwI","2021-10-12T11:38:36Z"
"Le Wagon London Coding Bootcamp | Full-time Data Science | Batch 699 I Waste Classification","L5YZgrOsuuc","2021-10-12T11:03:32Z"
"Le Wagon London Coding Bootcamp | Full-time Data Science | Batch 699 I Cryptocurrency Trading","dIqksZQkfDY","2021-10-12T09:51:20Z"
"Data Science Bootcamp Melbourne | Le Wagon Demo Day - Batch #695","ehz4au99jcU","2021-10-07T23:38:34Z"
"Le Wagon Munich | Web Dev & Data Science Demo Day #668 & #674","L7t4-9i-X24","2021-10-05T10:09:18Z"
"Coding Bootcamp Istanbul | Le Wagon Demo Day - Batch # 696","RxYr64n9dJk","2021-10-04T13:36:43Z"
"Meet Stéphane, Lead Teacher & Batch Owner at Le Wagon","tnPWGkh42nA","2021-10-01T14:34:37Z"
"Lisbon Demo Day | Data Science batch #682","pqq9mWy8bcs","2021-09-22T14:40:31Z"
"Lisbon Demo Day | Web Dev batch #683","Yi5Q2mcFCZE","2021-09-22T14:28:18Z"
"Alumni Story - Victor Prigent, Co-founder & CPO chez Matera","CWd4UZRosbo","2021-09-22T12:54:07Z"
"Demoday - Paris - Full-Time - 2020 Q1","qrQ9OzI8ufE","2021-09-22T10:28:54Z"
"Demo Day | Le Wagon Amsterdam, Brussels & Stockholm | Web Development & Data Science","B9YUhH2ggAQ","2021-09-21T13:33:39Z"
"Coding Bootcamp Melbourne | Le Wagon Demo Day - Batch #680","dOQJFUByH9M","2021-09-21T05:23:17Z"
"Coding Bootcamp Tokyo | Le Wagon Demo Day - Summer 2021","z-8DkUq4SyA","2021-09-21T04:09:42Z"
"Le Wagon Berlin Demo Day I Batch 603 I Web Development Part Time","egD6adtwXCY","2021-09-20T11:42:10Z"
"Le Wagon Berlin Demo Day | Batch 672 | Data Science","tVhOd-VmCHI","2021-09-15T13:05:17Z"
"Le Wagon Berlin Demo Day I Batch 670 I Web Development","ww-5CETEJwA","2021-09-15T13:02:21Z"
"Coding Bootcamp Lausanne | Le Wagon Demo Day - Batch #658","Fb_EpjNQ6Ts","2021-09-14T07:07:22Z"
"Power Tech Talk | Rita Oliveira & Beatriz Barroso @ GoParity","sqDAJdd_jKU","2021-09-11T14:43:31Z"
"Retours d'expérience des alumni du 1er Batch à Temps-Partiel | Le Wagon Nantes","XiyWY6T6TJ4","2021-09-10T10:52:04Z"
"Coding Bootcamp Dubai | Le Wagon Demo Day - Batch#676","n8mF1_714zI","2021-09-09T13:40:19Z"
"Coding Bootcamp Bali | Le Wagon Demo Day batch #649","U1yCJrn8X8k","2021-09-09T03:41:27Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day - Batch #657 & #665","R8tg2aMbdF0","2021-09-07T15:42:29Z"
"Coding Bootcamp Singapore | Le Wagon Demo Day - Batch #539 & #592","ZagbGleywws","2021-08-20T10:09:15Z"
"Coding Bootcamp Melbourne | Le Wagon Demo Day - Batch #588","5TnqQ4N4_zE","2021-08-18T23:02:36Z"
"Coding Bootcamp Oslo | Le Wagon - Batch #563 DemoDay","G69X_5qmLY4","2021-08-16T17:44:09Z"
"Coding Bootcamp Oslo | Le Wagon - Batches #402 & #458 DemoDay","STCsaPfaJko","2021-08-16T17:36:31Z"
"Data Analyst dans le Jeu Vidéo \ud83d\udc7e","xXfABvzSa-E","2021-08-16T09:45:01Z"
"Alumni Story de Nantes | Christophe et Mélanie, fondateurs de La Bulle Kreativ","6TDyGc0KBzI","2021-08-12T12:29:59Z"
"What's it like doing the Le Wagon 9-week bootcamp in Berlin?","4xI-Lp7liXg","2021-08-12T09:00:05Z"
"Alumni Stories - Morgan, maintenant Web Dev & Digital Marketer - Le Wagon Lausanne","H02qXQV-7Us","2021-08-10T12:10:26Z"
"Rencontrez Lamiaa, Events & Community Manager au Wagon Paris","1aB4IaaVGC4","2021-08-10T10:30:00Z"
"Le Wagon Berlin: Meet our city manager, current students and discover our campus!","Jh0ThE3iuj0","2021-08-10T09:00:17Z"
"Data Science Coding Bootcamp Tokyo | Le Wagon Demo Day - Summer 2021","bcrLwn_0ZIY","2021-08-09T07:42:28Z"
"Discover Le Wagon's Career Support after the bootcamp","UB_tJlAR-nk","2021-08-05T09:00:10Z"
"Le Wagon Cologne | Join our coding bootcamp!","Qr2_0o1n3n4","2021-08-03T09:24:17Z"
"Rencontrez Thanh et Germain - Lead Teachers au Wagon","l5eLnyTStVQ","2021-07-29T10:30:06Z"
"Bordeaux Demoday | Data Science - Batch #633","oXjoqK8zGXU","2021-07-29T07:40:06Z"
"Power Tech Talk | Eduardo Pereira, Engineering Manager @ Remote","8OE-sDFh2oo","2021-07-28T15:01:22Z"
"Alumni Stories} | Bachir Cherrat, Le Wagon Casablanca","Iqoa-KnNzPs","2021-07-28T11:04:34Z"
"Bordeaux Demoday | Développement Web - Batch #594","l2ARd6nlxMo","2021-07-27T07:38:07Z"
"TALK} L'intelligence Artificielle dans le secteur du Vin w/ WINESPACE","dxbe8LtTDQA","2021-07-26T14:30:35Z"
"Alumni Stories - Simon, maintenant Full-Stack Developer - Le Wagon Lausanne","7Crxkb1eGBY","2021-07-21T15:51:53Z"
"Alumni Stories} | Yasmina Benchekroun, Le Wagon Casablanca","kwHn_0yP-tI","2021-07-20T15:02:39Z"
"Coding Bootcamp Berlin | Le Wagon Demo Day - Batch #606","mrGO8s3Bhrk","2021-07-19T13:47:23Z"
"Coding Bootcamp Berlin | Le Wagon Demo Day - Batch #533","qV9iUC9ch9U","2021-07-19T13:43:13Z"
"Coding Bootcamp Berlin | Le Wagon Demo Day - Batch #604 & #605","snYk8xveH5g","2021-07-19T13:37:31Z"
"Stockholm Demo Day | Web Development Batch #612","uzztvCmLAoE","2021-07-16T14:14:34Z"
"Rencontrez Julien et Dimitri, Lead Teachers au Wagon","qK0MpnIeV7s","2021-07-15T10:56:06Z"
"Alumni Story de Rennes | Jean-Julien, Web / UX designer freelance","o19BC41bQMc","2021-07-15T09:56:27Z"
"Paris Demoday | Part-time batch #553 #554","P3hgdSSM4aY","2021-07-14T14:52:58Z"
"Willkommen bei Le Wagon München","v1nPUcbPjDE","2021-07-09T13:36:49Z"
"Welcome to Le Wagon Munich","4HSIEyeyOR8","2021-07-09T12:19:25Z"
"Alumni Story} Alki, Product Manager chez Lendopolis","616GFWR95To","2021-07-09T10:37:59Z"
"Paris Demoday | Web Development batch #590 #591","cc022-5S738","2021-07-08T10:22:41Z"
"Paris Demoday | Data Science batch #589","MuwEa2A6XLA","2021-07-08T09:03:15Z"
"Alumni Story | Le Wagon Bootcamp Melbourne | Bence - from the Travel industry to Coding at ARQ Group","Dg3i1ykdq_E","2021-07-08T06:07:49Z"
"Meet Tarig : full-stack developer and teacher at Le Wagon Dubai","dOUcjoKTRNw","2021-07-07T06:28:32Z"
"Lisbon Demo Day | Web Dev part-time #564","pDsAxz0F4tA","2021-07-07T02:53:11Z"
"Coding Bootcamp Melbourne | Le Wagon Demo Day - Batch #611","Iajr2kyNPQ0","2021-07-06T05:53:28Z"
"Coding Bootcamp Barcelona | Le Wagon Demo Day - Batch #629","uDz6g-2f4fE","2021-06-30T09:18:11Z"
"Coding Bootcamp Lausanne | Le Wagon Demo Day - Batch #619","yaHNNLgqy2Q","2021-06-30T08:45:18Z"
"Coding Bootcamp Madrid | Le Wagon Demo Day - Batch #628","vrTRSw9CTAk","2021-06-29T16:03:48Z"
"Le Wagon Munich | Demo Day Batch #593","FHtcwoxUE4w","2021-06-28T09:18:04Z"
"Coding Bootcamp Dubai | Le Wagon Demo Day - Batch#623","Y7cGw1U1vuQ","2021-06-27T11:56:12Z"
"Web Development Coding Bootcamp Tokyo | Le Wagon Demo Day - Spring 2021","Tqgv8XiOPMI","2021-06-25T02:09:47Z"
"Data Science Coding Bootcamp Tokyo | Le Wagon Demo Day - Spring 2021","cRe6EJ0r79Y","2021-06-25T01:45:11Z"
"Coding Bootcamp Amsterdam | Le Wagon Demo Day - Batch #626","n8l1mW-ZjQ4","2021-06-23T13:53:12Z"
"Coding Bootcamp Amsterdam | Le Wagon Demo Day - Batch #627","P9H_8gS_-Pg","2021-06-23T13:24:21Z"
"Marseille Demoday l Développement Web et Data Science - Batch #608 et #610","MuYgdqzbWUk","2021-06-23T07:41:54Z"
"Lisbon Demo Day | Data Science part-time #566","anh2RhU9ELg","2021-06-21T17:06:06Z"
"Lisbon Demo Day | Web Dev batch #614","VaKCHlKjCvo","2021-06-21T16:44:32Z"
"Lisbon Demo Day | Data Science batch #613","SrGXcuerA-w","2021-06-21T16:44:28Z"
"Alumni Story de Nantes | Simon, Growth Marketer, podcaster et expert Shopify","xhr1yIFcyI8","2021-06-09T08:59:22Z"
"Data Impact School | Talk with Will Grimes","goxBbObhaBo","2021-06-08T10:14:49Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day - Batch #584","M8rZ2M9FZjk","2021-06-07T16:24:45Z"
"Coding Bootcamp Singapore | Le Wagon Demo Day Batch #519","DALkj06RBkg","2021-06-03T07:38:36Z"
"Masterclass Data Science pragmatique avec Guillaume Saupin, CTO de Verteego | Le Wagon Nantes","QpKW5BJ1hVw","2021-06-01T10:21:24Z"
"\ud83c\udf99Interview croisée} Découvrez l'interview croisée de Hassan Filali et Boris Paillard","fg-jJTnuifk","2021-05-31T09:02:14Z"
"Retours d'expérience des alumni du Batch d'Hiver 2021 | Le Wagon Nantes","8P3W4FXs2Jg","2021-05-25T17:55:17Z"
"Le Wagon Munich | Demo Day | Batch #426","eD0aaZxhBoo","2021-05-20T14:01:44Z"
"Alumni Story | Le Wagon Coding Course Melbourne | Christine - from Marketing to Coding","BxOBLVd147k","2021-05-19T03:55:15Z"
"Le Wagon Berlin | Batches 470 & 480 | Part Time Web Development Bootcamp","1QTzrib4PsE","2021-05-13T14:26:59Z"
"Bordeaux Demoday | Développement Web (Part Time) - Batch 478","5G9H7PeZ7ok","2021-05-12T17:19:29Z"
"Le Wagon Munich | Batch 535 | Full Time Web Development Bootcamp","bJ4xsjugWRA","2021-05-12T07:52:50Z"
"Le Wagon Berlin | Batches 530 & 531 | Full Time Web Development Bootcamp","7iwzauVSo14","2021-05-11T12:22:22Z"
"Coding Bootcamp Zurich | Le Wagon Demo Day - Batch #585","UE7NoaHHMlc","2021-05-10T13:21:55Z"
"Le Wagon Berlin | Batch 532 | Full Time Data Science Demo Day","ALE6NaOeyUU","2021-05-10T11:05:58Z"
"Alumni Story de Rennes | Doug Delpha, Test Automation et Support Engineer chez Saooti","QP1hPICSUt8","2021-05-06T10:00:59Z"
"Alumni Story | Le Wagon Coding Course Melbourne | Kelso - Future-proofing your career","8qxm6Zm-c-E","2021-05-05T00:54:48Z"
"Coding Bootcamp Seoul | Le Wagon Demo Day - Batch #494","7n9xxAgyVuk","2021-04-27T15:46:37Z"
"Machine Learning vs Deep Learning, quelle différence ? \ud83e\uddd0","ydbAGlmit2g","2021-04-27T11:31:01Z"
"Data Analyst vs Data Scientist, quelle différence ? \ud83e\uddd0","Aq92xxwYwSU","2021-04-27T11:30:58Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day - Batch #517","7VBFMMoaGkA","2021-04-26T23:55:45Z"
"Marseille Demoday l Développement Web Part Time Batch #520","nOVEe8SFnko","2021-04-26T13:27:39Z"
"Web Development Demo Day | Le Wagon Lisbon | Batch #560","0BI3BvDTOIE","2021-04-22T16:20:18Z"
"Data Science Demo Day | Le Wagon Lisbon | Batch #555","zWscYHtHnD8","2021-04-22T15:47:39Z"
"Coding Bootcamp Nantes | Le Wagon Demo Day - Batch #547 (Hiver 2021)","7tKfGNHxz2Y","2021-04-19T09:50:10Z"
"Launch your start-up!","hHFrGLUF6VQ","2021-04-17T14:14:42Z"
"Expand your Network","EkJTEaiBhKc","2021-04-17T14:01:52Z"
"Web Development in Mauritius","8eVCOMbaGzQ","2021-04-17T13:49:29Z"
"Coding Bootcamp Lausanne | Le Wagon Demo Day - Batch #507 & #580","E30VLYZqSkw","2021-04-14T08:59:51Z"
"Coding Bootcamp Melbourne | Le Wagon Demo Day - Batch #466","PEa2lSd3E7A","2021-04-14T00:13:33Z"
"Teacher Story in Spain | Martin, designer and full-stack developer","R8q45ZuKqcQ","2021-04-13T13:05:37Z"
"Coding Bootcamp Singapore | Le Wagon Demo Day Batch #537","M3iyX9j1hFE","2021-04-13T02:00:30Z"
"Coding Bootcamp Melbourne | Le Wagon Demo Day - Batch #534","fIkC1exQZkk","2021-04-12T05:05:07Z"
"Alumni Story in Dubai | Tariq Ismail, Web Development Student","NUwkdXhv7vI","2021-04-08T07:17:37Z"
"Bordeaux Demoday | Data Science - Batch #527","JgmmLZCqHQI","2021-04-07T07:52:01Z"
"Coding Bootcamp Bali | Le Wagon Demo Day Batch #569","fHWR4w5gEEk","2021-04-07T06:36:10Z"
"Alumni Story in Dubai | Bouchra Kostet, Web Development Student","Ecs6iMZ_FL0","2021-04-04T07:56:01Z"
"Alumni Story de Nantes | Paola et Thibault, Freelances au sein du collectif Moon Moon","xQAcUJ-ylnQ","2021-04-02T08:40:38Z"
"Coding Bootcamp Tokyo | Le Wagon Demo Day - Winter 2021","Zl-D6htsWBA","2021-04-01T05:34:35Z"
"Coding Bootcamp Milano | Le Wagon Demo Day - Batch #568","6nkbAsEzrRA","2021-03-31T15:18:47Z"
"Coding Bootcamp Istanbul | Le Wagon Demo Day - Batch # 567","1GXuCvpsP3s","2021-03-31T09:23:03Z"
"Marseille Demoday | Développement Web - Batch #558","NLGJypdX7D0","2021-03-30T14:12:23Z"
"Coding Bootcamp London | Le Wagon Demo Day - Batch #476","qHAfuGQiWW0","2021-03-30T10:36:46Z"
"Coding Bootcamp Barcelona | Le Wagon Demoday 546","L7jk1EJMq08","2021-03-29T12:03:14Z"
"Comment financer votre formation au Wagon ?","_KnSM3hiwcU","2021-03-26T10:45:04Z"
"Coding Bootcamp Dubai | Le Wagon Demo Day - Batch#562","7fsf6PmkuSg","2021-03-25T13:22:45Z"
"Discover our campus in Munich","SckoMEu1dIk","2021-03-24T22:00:04Z"
"Paris Demoday | Data Science batch #552\u200b","zr-6JzJCedI","2021-03-24T09:18:11Z"
"Bordeaux Demoday | Développement Web - Batch #526","n78u5LzYeWg","2021-03-24T08:46:55Z"
"Paris Demoday | Web Development batch #550 #551","p8lMlR7yf-o","2021-03-23T11:31:37Z"
"Life after Le Wagon: Career Support","LBhZKZgOuzI","2021-03-22T10:04:03Z"
"Le Wagon Dubai Batch #562, see their journey!","b5hEHlNV59o","2021-03-19T15:19:54Z"
"Coding Bootcamp London | Le Wagon Demo Day - Batches #522 #523","SdwE9kF_5eQ","2021-03-18T18:27:21Z"
